date,Saitama_i,Saitama_O,Tiba_i,Tiba_O,Tokyo_i,Tokyo_O,Kanagawa_i,Kanagawa_O,Osaka_i,Osaka_O,Total_i,Total_o
2010/5/20,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/21,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/22,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/23,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/24,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/25,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/26,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/27,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/28,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/29,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/30,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/5/31,10015,10331,8458,9197,28396,24132,15968,13831,16549,10630,79386,68121
2010/6/1,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/2,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/3,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/4,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/5,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/6,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/7,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/8,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/9,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/10,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/11,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/12,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/13,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/14,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/15,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/16,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/17,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/18,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/19,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/20,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/21,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/22,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/23,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/24,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/25,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/26,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/27,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/28,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/29,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/6/30,10428,9812,8988,8815,29829,23901,16545,13691,17494,10037,83284,66256
2010/7/1,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/2,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/3,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/4,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/5,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/6,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/7,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/8,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/9,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/10,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/11,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/12,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/13,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/14,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/15,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/16,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/17,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/18,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/19,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/20,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/21,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/22,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/23,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/24,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/25,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/26,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/27,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/28,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/29,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/30,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/7/31,11349,10939,9362,9603,29968,25919,16639,15122,16979,10372,84297,71955
2010/8/1,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/2,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/3,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/4,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/5,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/6,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/7,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/8,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/9,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/10,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/11,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/12,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/13,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/14,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/15,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/16,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/17,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/18,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/19,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/20,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/21,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/22,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/23,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/24,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/25,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/26,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/27,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/28,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/29,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/30,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/8/31,11412,11548,9834,10748,31434,27036,17680,16168,18242,11807,88602,77307
2010/9/1,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/2,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/3,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/4,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/5,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/6,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/7,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/8,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/9,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/10,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/11,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/12,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/13,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/14,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/15,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/16,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/17,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/18,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/19,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/20,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/21,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/22,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/23,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/24,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/25,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/26,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/27,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/28,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/29,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/9/30,11036,10199,9588,9265,27910,23890,16747,13496,16728,10137,82009,66987
2010/10/1,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/2,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/3,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/4,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/5,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/6,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/7,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/8,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/9,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/10,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/11,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/12,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/13,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/14,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/15,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/16,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/17,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/18,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/19,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/20,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/21,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/22,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/23,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/24,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/25,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/26,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/27,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/28,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/29,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/30,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/10/31,11121,10564,9409,9472,29520,25189,16985,14393,17413,10961,84448,70579
2010/11/1,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/2,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/3,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/4,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/5,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/6,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/7,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/8,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/9,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/10,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/11,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/12,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/13,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/14,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/15,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/16,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/17,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/18,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/19,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/20,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/21,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/22,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/23,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/24,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/25,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/26,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/27,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/28,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/29,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/11/30,11123,9485,9031,8844,32750,23872,17036,13267,18160,9846,88100,65314
2010/12/1,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/2,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/3,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/4,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/5,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/6,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/7,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/8,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/9,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/10,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/11,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/12,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/13,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/14,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/15,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/16,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/17,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/18,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/19,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/20,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/21,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/22,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/23,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/24,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/25,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/26,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/27,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/28,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/29,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/30,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2010/12/31,11890,9428,10001,8896,33744,23473,17587,13141,18152,9077,91374,64015
2011/1/1,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/2,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/3,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/4,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/5,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/6,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/7,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/8,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/9,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/10,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/11,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/12,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/13,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/14,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/15,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/16,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
2011/1/17,9656,8614,8449,8189,26462,21311,14255,11811,13999,8959,72821,58884
